# dataset: GeoCSV 2.0,,,,
# Event:,2024p826439,Depth: 5km,Magnitude: 4.2,
# Station:,Hawera High School HWHS,Lat: -39.585,Long: 174.274,
# Epicentral_distance_km:,111,,,
# Filtering:,Bandpass filter from 0.1 to 80 Hz,,,
# Component:,,HNZ: 0,HN1: 16,HN2: 106
# field_unit: UTF-8,UTC,m/s/s,m/s/s,m/s/s
# field_type: string,datetime,float,float,float
Stream,Time,Vertical,Horizontal 1,Horizontal 2
NZ_HWHS_21_HN,2024-11-01T18:47:34.820,-0.000255995,0.000773204,-0.000788634
NZ_HWHS_21_HN,2024-11-01T18:47:34.825,-0.000280243,0.000653233,-0.000408887
NZ_HWHS_21_HN,2024-11-01T18:47:34.830,-0.000239729,0.000710685,-8.55E-05
NZ_HWHS_21_HN,2024-11-01T18:47:34.835,0.000196583,0.000796499,4.33E-05
NZ_HWHS_21_HN,2024-11-01T18:47:34.840,0.000610498,0.000763851,0.0004652
NZ_HWHS_21_HN,2024-11-01T18:47:34.845,0.000924889,0.000757943,0.00090387
NZ_HWHS_21_HN,2024-11-01T18:47:34.850,0.001133085,0.000813659,0.001152509
NZ_HWHS_21_HN,2024-11-01T18:47:34.855,0.001376824,0.000809966,0.001312517
NZ_HWHS_21_HN,2024-11-01T18:47:34.860,0.001536612,0.000763654,0.001621092
NZ_HWHS_21_HN,2024-11-01T18:47:34.865,0.001393256,0.00070756,0.001774733
NZ_HWHS_21_HN,2024-11-01T18:47:34.870,0.001163451,0.000478503,0.001716514
NZ_HWHS_21_HN,2024-11-01T18:47:34.875,0.000948432,0.000378063,0.001869433
NZ_HWHS_21_HN,2024-11-01T18:47:34.880,0.000796869,0.000431807,0.001832935
NZ_HWHS_21_HN,2024-11-01T18:47:34.885,0.000720663,0.000131492,0.001903936
NZ_HWHS_21_HN,2024-11-01T18:47:34.890,0.000705524,-0.000186211,0.002116351
NZ_HWHS_21_HN,2024-11-01T18:47:34.895,0.000713937,-0.000176677,0.001977144
NZ_HWHS_21_HN,2024-11-01T18:47:34.900,0.000589188,-0.000208144,0.001838562
NZ_HWHS_21_HN,2024-11-01T18:47:34.905,0.000509311,-0.000480872,0.001500405
NZ_HWHS_21_HN,2024-11-01T18:47:34.910,0.000386603,-0.000756974,0.001332731
NZ_HWHS_21_HN,2024-11-01T18:47:34.915,1.76E-05,-0.000894766,0.001316073
NZ_HWHS_21_HN,2024-11-01T18:47:34.920,-0.000135531,-0.001057182,0.000751386
NZ_HWHS_21_HN,2024-11-01T18:47:34.925,-0.000177675,-0.001107902,0.000484376
NZ_HWHS_21_HN,2024-11-01T18:47:34.930,-0.000428269,-0.001143029,0.00029127
NZ_HWHS_21_HN,2024-11-01T18:47:34.935,-0.000453482,-0.001441948,-3.78E-05
NZ_HWHS_21_HN,2024-11-01T18:47:34.940,-0.000392631,-0.001584621,-0.000131698
NZ_HWHS_21_HN,2024-11-01T18:47:34.945,-0.000370852,-0.001363685,-0.000668303
NZ_HWHS_21_HN,2024-11-01T18:47:34.950,-9.91E-05,-0.001165916,-0.000881498
NZ_HWHS_21_HN,2024-11-01T18:47:34.955,-0.000122959,-0.001147349,-0.000868701
NZ_HWHS_21_HN,2024-11-01T18:47:34.960,-0.000318389,-0.000989162,-0.00116019
NZ_HWHS_21_HN,2024-11-01T18:47:34.965,-0.000194332,-0.000734224,-0.000972192
NZ_HWHS_21_HN,2024-11-01T18:47:34.970,-0.000215209,-0.000659569,-0.001060321
NZ_HWHS_21_HN,2024-11-01T18:47:34.975,-0.0002041,-0.000411077,-0.001195249
NZ_HWHS_21_HN,2024-11-01T18:47:34.980,-8.21E-05,-1.18E-05,-0.001043929
NZ_HWHS_21_HN,2024-11-01T18:47:34.985,-6.17E-05,0.000206651,-0.001385909
NZ_HWHS_21_HN,2024-11-01T18:47:34.990,0.000119608,0.000306072,-0.001294682
NZ_HWHS_21_HN,2024-11-01T18:47:34.995,5.30E-05,0.000485214,-0.000933107
NZ_HWHS_21_HN,2024-11-01T18:47:35.000,-8.86E-05,0.000770909,-0.000893064
NZ_HWHS_21_HN,2024-11-01T18:47:35.005,0.00022534,0.000722307,-0.000584203
NZ_HWHS_21_HN,2024-11-01T18:47:35.010,0.00027038,0.000779861,-0.000333404
NZ_HWHS_21_HN,2024-11-01T18:47:35.015,-2.17E-05,0.001039328,-0.000112945
NZ_HWHS_21_HN,2024-11-01T18:47:35.020,5.01E-05,0.000817542,0.000136391
NZ_HWHS_21_HN,2024-11-01T18:47:35.025,0.000142446,0.000940253,0.000109874
NZ_HWHS_21_HN,2024-11-01T18:47:35.030,3.58E-05,0.001104068,0.000228176
NZ_HWHS_21_HN,2024-11-01T18:47:35.035,0.000252561,0.00078181,0.000440309
NZ_HWHS_21_HN,2024-11-01T18:47:35.040,0.000545438,0.00091597,0.000564699
NZ_HWHS_21_HN,2024-11-01T18:47:35.045,0.000482081,0.000838663,0.000727649
NZ_HWHS_21_HN,2024-11-01T18:47:35.050,0.000330449,0.000464137,0.000799687
NZ_HWHS_21_HN,2024-11-01T18:47:35.055,0.000369027,0.000356179,0.000756019
NZ_HWHS_21_HN,2024-11-01T18:47:35.060,0.000379747,8.71E-05,0.000735782
NZ_HWHS_21_HN,2024-11-01T18:47:35.065,1.76E-05,-1.47E-06,0.000874799
NZ_HWHS_21_HN,2024-11-01T18:47:35.070,-0.000240979,-5.48E-05,0.000880982
NZ_HWHS_21_HN,2024-11-01T18:47:35.075,-0.000260108,-0.00025661,0.000819637
NZ_HWHS_21_HN,2024-11-01T18:47:35.080,-0.000515299,-0.000277988,0.001029986
NZ_HWHS_21_HN,2024-11-01T18:47:35.085,-0.00067993,-0.000333795,0.000979412
NZ_HWHS_21_HN,2024-11-01T18:47:35.090,-0.0008514,-0.000354622,0.000825523
NZ_HWHS_21_HN,2024-11-01T18:47:35.095,-0.001116144,-0.000385437,0.000860185
NZ_HWHS_21_HN,2024-11-01T18:47:35.100,-0.000998312,-0.000405339,0.000722908
NZ_HWHS_21_HN,2024-11-01T18:47:35.105,-0.000996558,-0.00031294,0.000667139
NZ_HWHS_21_HN,2024-11-01T18:47:35.110,-0.001052595,-0.000329793,0.00057687
NZ_HWHS_21_HN,2024-11-01T18:47:35.115,-0.000733023,-0.000193297,0.000555298
NZ_HWHS_21_HN,2024-11-01T18:47:35.120,-0.000626332,3.54E-05,0.00053627
NZ_HWHS_21_HN,2024-11-01T18:47:35.125,-0.000461017,6.75E-05,-7.61E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.130,-2.75E-05,0.0002163,-0.000299027
NZ_HWHS_21_HN,2024-11-01T18:47:35.135,-8.28E-05,0.00055398,-0.000128002
NZ_HWHS_21_HN,2024-11-01T18:47:35.140,-0.000201326,0.000854492,-0.000492177
NZ_HWHS_21_HN,2024-11-01T18:47:35.145,5.92E-05,0.000956632,-0.000654815
NZ_HWHS_21_HN,2024-11-01T18:47:35.150,0.000292507,0.00096916,-0.000528447
NZ_HWHS_21_HN,2024-11-01T18:47:35.155,0.000530279,0.001210342,-0.000703734
NZ_HWHS_21_HN,2024-11-01T18:47:35.160,0.000603982,0.001410336,-0.001075475
NZ_HWHS_21_HN,2024-11-01T18:47:35.165,0.000591979,0.001247407,-0.001249978
NZ_HWHS_21_HN,2024-11-01T18:47:35.170,0.000706655,0.0011102,-0.001204224
NZ_HWHS_21_HN,2024-11-01T18:47:35.175,0.000701044,0.001285526,-0.001383761
NZ_HWHS_21_HN,2024-11-01T18:47:35.180,0.000788451,0.001429424,-0.001470207
NZ_HWHS_21_HN,2024-11-01T18:47:35.185,0.000694939,0.001260218,-0.001451834
NZ_HWHS_21_HN,2024-11-01T18:47:35.190,0.000472166,0.001208283,-0.001619696
NZ_HWHS_21_HN,2024-11-01T18:47:35.195,0.000642583,0.001166892,-0.001479674
NZ_HWHS_21_HN,2024-11-01T18:47:35.200,0.000492899,0.000728355,-0.001382636
NZ_HWHS_21_HN,2024-11-01T18:47:35.205,0.000140715,0.000606683,-0.001398135
NZ_HWHS_21_HN,2024-11-01T18:47:35.210,0.0002046,0.000482889,-0.001170876
NZ_HWHS_21_HN,2024-11-01T18:47:35.215,0.000162539,-0.000193934,-0.001202938
NZ_HWHS_21_HN,2024-11-01T18:47:35.220,-8.69E-05,-0.000549493,-0.001081263
NZ_HWHS_21_HN,2024-11-01T18:47:35.225,-0.000169105,-0.00082528,-0.000798279
NZ_HWHS_21_HN,2024-11-01T18:47:35.230,-0.000174164,-0.00119829,-0.000933762
NZ_HWHS_21_HN,2024-11-01T18:47:35.235,-0.000398123,-0.001236368,-0.000744334
NZ_HWHS_21_HN,2024-11-01T18:47:35.240,-0.00070537,-0.001403885,-0.000530866
NZ_HWHS_21_HN,2024-11-01T18:47:35.245,-0.00089946,-0.001538178,-0.0007711
NZ_HWHS_21_HN,2024-11-01T18:47:35.250,-0.001050376,-0.001562097,-0.000540025
NZ_HWHS_21_HN,2024-11-01T18:47:35.255,-0.001085463,-0.001763154,-0.000278631
NZ_HWHS_21_HN,2024-11-01T18:47:35.260,-0.001102405,-0.001651974,-0.000337729
NZ_HWHS_21_HN,2024-11-01T18:47:35.265,-0.001144398,-0.00138786,-0.000109817
NZ_HWHS_21_HN,2024-11-01T18:47:35.270,-0.001029752,-0.001298197,-8.31E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.275,-0.000929954,-0.000998668,-9.51E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.280,-0.000844514,-0.000705005,0.000101457
NZ_HWHS_21_HN,2024-11-01T18:47:35.285,-0.000529871,-0.000503087,-3.64E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.290,-0.000234114,-0.000129099,-2.43E-07
NZ_HWHS_21_HN,2024-11-01T18:47:35.295,-7.04E-05,8.15E-05,0.000280654
NZ_HWHS_21_HN,2024-11-01T18:47:35.300,0.000159006,0.0003125,0.000152577
NZ_HWHS_21_HN,2024-11-01T18:47:35.305,0.000277765,0.000761444,-4.02E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.310,0.000215196,0.001058648,5.46E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.315,0.000219291,0.00132898,6.94E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.320,0.000408519,0.001600784,0.000102199
NZ_HWHS_21_HN,2024-11-01T18:47:35.325,0.000667249,0.001796161,0.00019723
NZ_HWHS_21_HN,2024-11-01T18:47:35.330,0.000684139,0.001927208,1.73E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.335,0.000571212,0.001900156,5.21E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.340,0.000771792,0.00192661,0.00018865
NZ_HWHS_21_HN,2024-11-01T18:47:35.345,0.000997787,0.001821472,0.000115736
NZ_HWHS_21_HN,2024-11-01T18:47:35.350,0.000941546,0.001502961,0.000174003
NZ_HWHS_21_HN,2024-11-01T18:47:35.355,0.000991749,0.00135851,8.36E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.360,0.001085584,0.000972101,0.000137807
NZ_HWHS_21_HN,2024-11-01T18:47:35.365,0.000975738,0.000375885,0.000390741
NZ_HWHS_21_HN,2024-11-01T18:47:35.370,0.000962161,6.40E-05,0.000319384
NZ_HWHS_21_HN,2024-11-01T18:47:35.375,0.00091857,-0.000469604,0.000232783
NZ_HWHS_21_HN,2024-11-01T18:47:35.380,0.000555321,-0.00101725,0.00017722
NZ_HWHS_21_HN,2024-11-01T18:47:35.385,0.000224695,-0.00118917,0.000118784
NZ_HWHS_21_HN,2024-11-01T18:47:35.390,3.97E-05,-0.001568608,0.000206604
NZ_HWHS_21_HN,2024-11-01T18:47:35.395,-0.000237589,-0.001955634,0.000370803
NZ_HWHS_21_HN,2024-11-01T18:47:35.400,-0.000499481,-0.002129729,0.000501813
NZ_HWHS_21_HN,2024-11-01T18:47:35.405,-0.000547832,-0.002310708,0.000405219
NZ_HWHS_21_HN,2024-11-01T18:47:35.410,-0.000492596,-0.002372389,0.000253155
NZ_HWHS_21_HN,2024-11-01T18:47:35.415,-0.000491249,-0.002417636,0.000415337
NZ_HWHS_21_HN,2024-11-01T18:47:35.420,-0.000518765,-0.002223746,0.000721033
NZ_HWHS_21_HN,2024-11-01T18:47:35.425,-0.000599593,-0.001817739,0.000891235
NZ_HWHS_21_HN,2024-11-01T18:47:35.430,-0.000550453,-0.001637207,0.001088107
NZ_HWHS_21_HN,2024-11-01T18:47:35.435,-0.000436512,-0.001350847,0.001346864
NZ_HWHS_21_HN,2024-11-01T18:47:35.440,-0.000550349,-0.00094991,0.001526388
NZ_HWHS_21_HN,2024-11-01T18:47:35.445,-0.000559251,-0.00051943,0.00151125
NZ_HWHS_21_HN,2024-11-01T18:47:35.450,-0.000678389,-5.42E-07,0.001463859
NZ_HWHS_21_HN,2024-11-01T18:47:35.455,-0.000971416,0.000326513,0.001591207
NZ_HWHS_21_HN,2024-11-01T18:47:35.460,-0.000870851,0.000674043,0.001576027
NZ_HWHS_21_HN,2024-11-01T18:47:35.465,-0.000710236,0.00082983,0.001499361
NZ_HWHS_21_HN,2024-11-01T18:47:35.470,-0.00057499,0.000861386,0.00139725
NZ_HWHS_21_HN,2024-11-01T18:47:35.475,-0.000325181,0.001221676,0.001231822
NZ_HWHS_21_HN,2024-11-01T18:47:35.480,-6.96E-05,0.001325189,0.001206372
NZ_HWHS_21_HN,2024-11-01T18:47:35.485,0.000317629,0.001352547,0.000900329
NZ_HWHS_21_HN,2024-11-01T18:47:35.490,0.000726952,0.001457721,0.000633169
NZ_HWHS_21_HN,2024-11-01T18:47:35.495,0.001042247,0.001325946,0.000683195
NZ_HWHS_21_HN,2024-11-01T18:47:35.500,0.001233496,0.001387926,0.000501942
NZ_HWHS_21_HN,2024-11-01T18:47:35.505,0.001353223,0.001331137,0.000276988
NZ_HWHS_21_HN,2024-11-01T18:47:35.510,0.001295048,0.001144551,0.000186897
NZ_HWHS_21_HN,2024-11-01T18:47:35.515,0.00120234,0.001141563,8.39E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.520,0.001183249,0.000830607,-0.000156411
NZ_HWHS_21_HN,2024-11-01T18:47:35.525,0.000874725,0.000533392,-0.000332497
NZ_HWHS_21_HN,2024-11-01T18:47:35.530,0.000627697,0.000461005,-0.000383507
NZ_HWHS_21_HN,2024-11-01T18:47:35.535,0.000390212,7.61E-05,-0.000591787
NZ_HWHS_21_HN,2024-11-01T18:47:35.540,0.000131324,-0.000328514,-0.000644859
NZ_HWHS_21_HN,2024-11-01T18:47:35.545,0.000242594,-0.000348434,-0.000728393
NZ_HWHS_21_HN,2024-11-01T18:47:35.550,9.50E-05,-0.000368156,-0.000840058
NZ_HWHS_21_HN,2024-11-01T18:47:35.555,-0.000205227,-0.00060835,-0.000744548
NZ_HWHS_21_HN,2024-11-01T18:47:35.560,-0.000238228,-0.000730212,-0.000983344
NZ_HWHS_21_HN,2024-11-01T18:47:35.565,-0.000208221,-0.000713029,-0.001001869
NZ_HWHS_21_HN,2024-11-01T18:47:35.570,-0.000150017,-0.000776303,-0.000593021
NZ_HWHS_21_HN,2024-11-01T18:47:35.575,-0.000246623,-0.000778863,-0.000512398
NZ_HWHS_21_HN,2024-11-01T18:47:35.580,-0.000297792,-0.000791276,-0.000565141
NZ_HWHS_21_HN,2024-11-01T18:47:35.585,-0.000295321,-0.000712509,-0.000532943
NZ_HWHS_21_HN,2024-11-01T18:47:35.590,-0.000360563,-0.000465551,-0.000478099
NZ_HWHS_21_HN,2024-11-01T18:47:35.595,-0.000313124,-0.000540433,-0.000510626
NZ_HWHS_21_HN,2024-11-01T18:47:35.600,-0.000490318,-0.000523405,-0.000559763
NZ_HWHS_21_HN,2024-11-01T18:47:35.605,-0.000873821,-0.000258108,-0.000436843
NZ_HWHS_21_HN,2024-11-01T18:47:35.610,-0.001168601,-0.000180467,-0.000396428
NZ_HWHS_21_HN,2024-11-01T18:47:35.615,-0.001242151,8.85E-05,-0.000289502
NZ_HWHS_21_HN,2024-11-01T18:47:35.620,-0.00116577,0.00027886,2.95E-06
NZ_HWHS_21_HN,2024-11-01T18:47:35.625,-0.001236112,0.000125367,2.53E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.630,-0.001090996,6.62E-05,-4.57E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.635,-0.000787954,6.56E-05,-3.88E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.640,-0.00064767,-0.000111381,-0.000141029
NZ_HWHS_21_HN,2024-11-01T18:47:35.645,-0.000357767,-0.000214933,-0.000111604
NZ_HWHS_21_HN,2024-11-01T18:47:35.650,-1.93E-05,-3.19E-05,-0.000237868
NZ_HWHS_21_HN,2024-11-01T18:47:35.655,0.000214467,-6.65E-05,-0.000442119
NZ_HWHS_21_HN,2024-11-01T18:47:35.660,0.000398804,-0.000178593,-0.000278677
NZ_HWHS_21_HN,2024-11-01T18:47:35.665,0.000552212,-0.000228767,-0.000407877
NZ_HWHS_21_HN,2024-11-01T18:47:35.670,0.000601477,-0.000470256,-0.000478734
NZ_HWHS_21_HN,2024-11-01T18:47:35.675,0.000574779,-0.000595332,-0.000225396
NZ_HWHS_21_HN,2024-11-01T18:47:35.680,0.000468361,-0.000791039,-0.000440305
NZ_HWHS_21_HN,2024-11-01T18:47:35.685,0.000143457,-0.000842773,-0.000531715
NZ_HWHS_21_HN,2024-11-01T18:47:35.690,0.000151349,-0.000647185,-0.00050535
NZ_HWHS_21_HN,2024-11-01T18:47:35.695,0.000215395,-0.000658127,-0.000716991
NZ_HWHS_21_HN,2024-11-01T18:47:35.700,-6.76E-05,-0.000781358,-0.000484941
NZ_HWHS_21_HN,2024-11-01T18:47:35.705,9.48E-05,-0.000978421,-0.000327177
NZ_HWHS_21_HN,2024-11-01T18:47:35.710,0.000343254,-0.000803182,-0.000463141
NZ_HWHS_21_HN,2024-11-01T18:47:35.715,0.000460479,-0.000539099,-0.000345007
NZ_HWHS_21_HN,2024-11-01T18:47:35.720,0.000722096,-0.000631479,-0.000389469
NZ_HWHS_21_HN,2024-11-01T18:47:35.725,0.000629806,-0.000498827,-0.000440726
NZ_HWHS_21_HN,2024-11-01T18:47:35.730,0.000487304,-0.00034481,-0.000105371
NZ_HWHS_21_HN,2024-11-01T18:47:35.735,0.000521622,-0.000250919,9.44E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.740,0.000499554,-2.89E-05,7.28E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.745,0.000399786,0.000218584,0.000181846
NZ_HWHS_21_HN,2024-11-01T18:47:35.750,7.58E-05,0.000387294,0.000252762
NZ_HWHS_21_HN,2024-11-01T18:47:35.755,-0.000195009,0.0003624,0.000433708
NZ_HWHS_21_HN,2024-11-01T18:47:35.760,-0.000139061,0.000562726,0.001050948
NZ_HWHS_21_HN,2024-11-01T18:47:35.765,8.57E-05,0.000761499,0.001293481
NZ_HWHS_21_HN,2024-11-01T18:47:35.770,0.000198067,0.000735093,0.00119832
NZ_HWHS_21_HN,2024-11-01T18:47:35.775,0.000356399,0.000850979,0.001536567
NZ_HWHS_21_HN,2024-11-01T18:47:35.780,0.000740042,0.000867419,0.001652306
NZ_HWHS_21_HN,2024-11-01T18:47:35.785,0.000893907,0.000926706,0.001578642
NZ_HWHS_21_HN,2024-11-01T18:47:35.790,0.000996536,0.000994988,0.001534236
NZ_HWHS_21_HN,2024-11-01T18:47:35.795,0.001125469,0.000679657,0.00126891
NZ_HWHS_21_HN,2024-11-01T18:47:35.800,0.00110789,0.000494203,0.001360938
NZ_HWHS_21_HN,2024-11-01T18:47:35.805,0.001327745,0.00051745,0.001334546
NZ_HWHS_21_HN,2024-11-01T18:47:35.810,0.001127283,0.000321951,0.000929575
NZ_HWHS_21_HN,2024-11-01T18:47:35.815,0.000534128,0.000150402,0.000772485
NZ_HWHS_21_HN,2024-11-01T18:47:35.820,0.000471307,0.000190576,0.000493282
NZ_HWHS_21_HN,2024-11-01T18:47:35.825,0.000287066,0.000269336,0.000123202
NZ_HWHS_21_HN,2024-11-01T18:47:35.830,-0.000129851,0.000124087,-1.77E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.835,-0.000283942,-0.000183043,-0.000190612
NZ_HWHS_21_HN,2024-11-01T18:47:35.840,-0.000483689,-0.00023981,-0.000495238
NZ_HWHS_21_HN,2024-11-01T18:47:35.845,-0.000596686,-0.000269321,-0.00074034
NZ_HWHS_21_HN,2024-11-01T18:47:35.850,-0.000596097,-0.000290534,-0.000817858
NZ_HWHS_21_HN,2024-11-01T18:47:35.855,-0.000661068,-0.000196481,-0.000951047
NZ_HWHS_21_HN,2024-11-01T18:47:35.860,-0.000543935,-0.000342366,-0.001207281
NZ_HWHS_21_HN,2024-11-01T18:47:35.865,-0.000468923,-0.00021703,-0.001395428
NZ_HWHS_21_HN,2024-11-01T18:47:35.870,-0.000499886,-1.80E-06,-0.00144792
NZ_HWHS_21_HN,2024-11-01T18:47:35.875,-0.000280232,-4.72E-06,-0.001515892
NZ_HWHS_21_HN,2024-11-01T18:47:35.880,-0.00033467,0.000392984,-0.001589147
NZ_HWHS_21_HN,2024-11-01T18:47:35.885,-0.000825292,0.000530629,-0.001456025
NZ_HWHS_21_HN,2024-11-01T18:47:35.890,-0.001244189,0.000551356,-0.001341058
NZ_HWHS_21_HN,2024-11-01T18:47:35.895,-0.001676914,0.000969724,-0.001386946
NZ_HWHS_21_HN,2024-11-01T18:47:35.900,-0.001925751,0.001197342,-0.001352239
NZ_HWHS_21_HN,2024-11-01T18:47:35.905,-0.001936274,0.001543481,-0.001225728
NZ_HWHS_21_HN,2024-11-01T18:47:35.910,-0.001873833,0.001729922,-0.001031765
NZ_HWHS_21_HN,2024-11-01T18:47:35.915,-0.001589162,0.001720638,-0.000774493
NZ_HWHS_21_HN,2024-11-01T18:47:35.920,-0.00127968,0.002070347,-0.000465763
NZ_HWHS_21_HN,2024-11-01T18:47:35.925,-0.000899575,0.002027551,-9.89E-05
NZ_HWHS_21_HN,2024-11-01T18:47:35.930,-0.000453156,0.001846606,0.000152921
NZ_HWHS_21_HN,2024-11-01T18:47:35.935,0.000118397,0.001954056,0.000378862
NZ_HWHS_21_HN,2024-11-01T18:47:35.940,0.000822246,0.001528755,0.00069666
NZ_HWHS_21_HN,2024-11-01T18:47:35.945,0.001220965,0.000979224,0.000913667
NZ_HWHS_21_HN,2024-11-01T18:47:35.950,0.001614747,0.000849247,0.000949809
NZ_HWHS_21_HN,2024-11-01T18:47:35.955,0.001983678,0.000488497,0.000921283
NZ_HWHS_21_HN,2024-11-01T18:47:35.960,0.002060386,5.09E-05,0.001034227
NZ_HWHS_21_HN,2024-11-01T18:47:35.965,0.001956974,-0.000278709,0.000981605
NZ_HWHS_21_HN,2024-11-01T18:47:35.970,0.001703408,-0.000793358,0.000802254
NZ_HWHS_21_HN,2024-11-01T18:47:35.975,0.001413418,-0.001049001,0.001000446
NZ_HWHS_21_HN,2024-11-01T18:47:35.980,0.000782254,-0.001199176,0.000886614
NZ_HWHS_21_HN,2024-11-01T18:47:35.985,0.000228874,-0.001429158,0.000507815
NZ_HWHS_21_HN,2024-11-01T18:47:35.990,-9.77E-05,-0.001641853,0.000591686
NZ_HWHS_21_HN,2024-11-01T18:47:35.995,-0.000594764,-0.002035827,0.000453701
NZ_HWHS_21_HN,2024-11-01T18:47:36.000,-0.00088701,-0.002055122,0.000149741
NZ_HWHS_21_HN,2024-11-01T18:47:36.005,-0.001246192,-0.001965115,8.85E-05
NZ_HWHS_21_HN,2024-11-01T18:47:36.010,-0.001207787,-0.002118589,-0.000227559
NZ_HWHS_21_HN,2024-11-01T18:47:36.015,-0.000681917,-0.001869762,-0.000532146
NZ_HWHS_21_HN,2024-11-01T18:47:36.020,-0.000439245,-0.001570137,-0.000685198
NZ_HWHS_21_HN,2024-11-01T18:47:36.025,9.31E-05,-0.001472954,-0.000851117
NZ_HWHS_21_HN,2024-11-01T18:47:36.030,0.000671961,-0.001292099,-0.000798146
NZ_HWHS_21_HN,2024-11-01T18:47:36.035,0.000957815,-0.001031321,-0.001048887
NZ_HWHS_21_HN,2024-11-01T18:47:36.040,0.000908713,-0.000553835,-0.001369948
NZ_HWHS_21_HN,2024-11-01T18:47:36.045,0.000629951,-0.000233986,-0.00108817
NZ_HWHS_21_HN,2024-11-01T18:47:36.050,0.000605603,-0.000223772,-0.001023156
NZ_HWHS_21_HN,2024-11-01T18:47:36.055,-5.51E-07,0.000133268,-0.001185998
NZ_HWHS_21_HN,2024-11-01T18:47:36.060,-0.000752595,0.000551972,-0.001202353
NZ_HWHS_21_HN,2024-11-01T18:47:36.065,-0.001078238,0.000744556,-0.001231113
NZ_HWHS_21_HN,2024-11-01T18:47:36.070,-0.001756088,0.00107726,-0.0009305
NZ_HWHS_21_HN,2024-11-01T18:47:36.075,-0.002198636,0.001144962,-0.000795924
NZ_HWHS_21_HN,2024-11-01T18:47:36.080,-0.00215403,0.001204086,-0.000716223
NZ_HWHS_21_HN,2024-11-01T18:47:36.085,-0.002028567,0.001577789,-0.000319381
NZ_HWHS_21_HN,2024-11-01T18:47:36.090,-0.001716776,0.001656256,-0.000358789
NZ_HWHS_21_HN,2024-11-01T18:47:36.095,-0.001032051,0.001695463,-0.000252236
NZ_HWHS_21_HN,2024-11-01T18:47:36.100,-0.000177967,0.001735397,0.000206473
NZ_HWHS_21_HN,2024-11-01T18:47:36.105,0.00038224,0.001577966,0.000438906
NZ_HWHS_21_HN,2024-11-01T18:47:36.110,0.001018601,0.001579768,0.00065401
NZ_HWHS_21_HN,2024-11-01T18:47:36.115,0.001563083,0.001550625,0.000634475
NZ_HWHS_21_HN,2024-11-01T18:47:36.120,0.001579669,0.001462128,0.000728488
NZ_HWHS_21_HN,2024-11-01T18:47:36.125,0.001656809,0.001410605,0.001027182
NZ_HWHS_21_HN,2024-11-01T18:47:36.130,0.001747998,0.001147848,0.000885994
NZ_HWHS_21_HN,2024-11-01T18:47:36.135,0.001609728,0.000941994,0.000858926
NZ_HWHS_21_HN,2024-11-01T18:47:36.140,0.001447783,0.000998618,0.0010595
NZ_HWHS_21_HN,2024-11-01T18:47:36.145,0.001213841,0.00080107,0.000969581
NZ_HWHS_21_HN,2024-11-01T18:47:36.150,0.000998732,0.000326632,0.000929337
NZ_HWHS_21_HN,2024-11-01T18:47:36.155,0.000780748,0.000153862,0.000948115
NZ_HWHS_21_HN,2024-11-01T18:47:36.160,0.000508179,0.000110323,0.000866318
NZ_HWHS_21_HN,2024-11-01T18:47:36.165,0.000500405,-5.52E-05,0.000843121
NZ_HWHS_21_HN,2024-11-01T18:47:36.170,0.000530953,-0.000102487,0.00075094
NZ_HWHS_21_HN,2024-11-01T18:47:36.175,0.000413585,-0.000181684,0.000636129
NZ_HWHS_21_HN,2024-11-01T18:47:36.180,0.000638715,-0.000353316,0.000450083
NZ_HWHS_21_HN,2024-11-01T18:47:36.185,0.00085009,-0.000349709,0.000214437
NZ_HWHS_21_HN,2024-11-01T18:47:36.190,0.000830781,-0.000361341,0.000158402
NZ_HWHS_21_HN,2024-11-01T18:47:36.195,0.000930644,-0.000588304,0.000214476
NZ_HWHS_21_HN,2024-11-01T18:47:36.200,0.000714351,-0.000661856,0.000312778
NZ_HWHS_21_HN,2024-11-01T18:47:36.205,0.000420388,-0.000624535,0.000135003
NZ_HWHS_21_HN,2024-11-01T18:47:36.210,0.000249524,-0.000800232,-5.74E-05
NZ_HWHS_21_HN,2024-11-01T18:47:36.215,-3.33E-05,-0.000908376,6.50E-05
NZ_HWHS_21_HN,2024-11-01T18:47:36.220,-0.00021555,-0.000997944,2.15E-05
NZ_HWHS_21_HN,2024-11-01T18:47:36.225,-0.000796266,-0.001052463,-4.63E-05
